Vegetable,Year,Month,MonthNum,Date,Price,Annual_Price
Sweet pepper,2020,January,1,1/1/2020,80.99,80.44
Sweet pepper,2020,February,2,2/1/2020,75.02,80.44
Sweet pepper,2020,March,3,3/1/2020,70.88,80.44
Sweet pepper,2020,April,4,4/1/2020,65.14,80.44
Sweet pepper,2020,May,5,5/1/2020,70.99,80.44
Sweet pepper,2020,June,6,6/1/2020,75.05,80.44
Sweet pepper,2020,July,7,7/1/2020,80.09,80.44
Sweet pepper,2020,August,8,8/1/2020,85.12,80.44
Sweet pepper,2020,September,9,9/1/2020,90.88,80.44
Sweet pepper,2020,October,10,10/1/2020,85.92,80.44
Sweet pepper,2020,November,11,11/1/2020,80.03,80.44
Sweet pepper,2020,December,12,12/1/2020,75.15,80.44
Sweet pepper,2021,January,1,1/1/2021,85.02,83.61
Sweet pepper,2021,February,2,2/1/2021,80.99,83.61
Sweet pepper,2021,March,3,3/1/2021,75.14,83.61
Sweet pepper,2021,April,4,4/1/2021,70.03,83.61
Sweet pepper,2021,May,5,5/1/2021,75.88,83.61
Sweet pepper,2021,June,6,6/1/2021,80.12,83.61
Sweet pepper,2021,July,7,7/1/2021,85.91,83.61
Sweet pepper,2021,August,8,8/1/2021,90.05,83.61
Sweet pepper,2021,September,9,9/1/2021,95.15,83.61
Sweet pepper,2021,October,10,10/1/2021,90.88,83.61
Sweet pepper,2021,November,11,11/1/2021,85.05,83.61
Sweet pepper,2021,December,12,12/1/2021,80.11,83.61
Sweet pepper,2022,January,1,1/1/2022,90.92,88.61
Sweet pepper,2022,February,2,2/1/2022,85.05,88.61
Sweet pepper,2022,March,3,3/1/2022,80.11,88.61
Sweet pepper,2022,April,4,4/1/2022,75.88,88.61
Sweet pepper,2022,May,5,5/1/2022,80.99,88.61
Sweet pepper,2022,June,6,6/1/2022,85.02,88.61
Sweet pepper,2022,July,7,7/1/2022,90.15,88.61
Sweet pepper,2022,August,8,8/1/2022,95.88,88.61
Sweet pepper,2022,September,9,9/1/2022,100.12,88.61
Sweet pepper,2022,October,10,10/1/2022,95.03,88.61
Sweet pepper,2022,November,11,11/1/2022,90.99,88.61
Sweet pepper,2022,December,12,12/1/2022,85.15,88.61
Sweet pepper,2023,January,1,1/1/2023,95.03,93.27
Sweet pepper,2023,February,2,2/1/2023,90.99,93.27
Sweet pepper,2023,March,3,3/1/2023,85.15,93.27
Sweet pepper,2023,April,4,4/1/2023,80.05,93.27
Sweet pepper,2023,May,5,5/1/2023,85.92,93.27
Sweet pepper,2023,June,6,6/1/2023,90.11,93.27
Sweet pepper,2023,July,7,7/1/2023,95.88,93.27
Sweet pepper,2023,August,8,8/1/2023,100.03,93.27
Sweet pepper,2023,September,9,9/1/2023,105.99,93.27
Sweet pepper,2023,October,10,10/1/2023,100.91,93.27
Sweet pepper,2023,November,11,11/1/2023,95.08,93.27
Sweet pepper,2023,December,12,12/1/2023,90.12,93.27
Sweet pepper,2024,January,1,1/1/2024,100.99,97.94
Sweet pepper,2024,February,2,2/1/2024,95.03,97.94
Sweet pepper,2024,March,3,3/1/2024,90.92,97.94
Sweet pepper,2024,April,4,4/1/2024,85.11,97.94
Sweet pepper,2024,May,5,5/1/2024,90.05,97.94
Sweet pepper,2024,June,6,6/1/2024,95.88,97.94
Sweet pepper,2024,July,7,7/1/2024,100.12,97.94
Sweet pepper,2024,August,8,8/1/2024,105.03,97.94
Sweet pepper,2024,September,9,9/1/2024,110.99,97.94
Sweet pepper,2024,October,10,10/1/2024,105.15,97.94
Sweet pepper,2024,November,11,11/1/2024,100.09,97.94
Sweet pepper,2024,December,12,12/1/2024,95.88,97.94
Talong,2018,January,1,1/1/2018,35.58,33.44
Talong,2018,February,2,2/1/2018,30.12,33.44
Talong,2018,March,3,3/1/2018,25.96,33.44
Talong,2018,April,4,4/1/2018,20.89,33.44
Talong,2018,May,5,5/1/2018,25.77,33.44
Talong,2018,June,6,6/1/2018,30.61,33.44
Talong,2018,July,7,7/1/2018,35.44,33.44
Talong,2018,August,8,8/1/2018,40.92,33.44
Talong,2018,September,9,9/1/2018,45.5,33.44
Talong,2018,October,10,10/1/2018,40.19,33.44
Talong,2018,November,11,11/1/2018,35.73,33.44
Talong,2018,December,12,12/1/2018,30.05,33.44
Talong,2019,January,1,1/1/2019,40.17,38.44
Talong,2019,February,2,2/1/2019,35.9,38.44
Talong,2019,March,3,3/1/2019,30.85,38.44
Talong,2019,April,4,4/1/2019,25.76,38.44
Talong,2019,May,5,5/1/2019,30.62,38.44
Talong,2019,June,6,6/1/2019,35.25,38.44
Talong,2019,July,7,7/1/2019,40.11,38.44
Talong,2019,August,8,8/1/2019,45.88,38.44
Talong,2019,September,9,9/1/2019,50.49,38.44
Talong,2019,October,10,10/1/2019,45.18,38.44
Talong,2019,November,11,11/1/2019,40.83,38.44
Talong,2019,December,12,12/1/2019,35.2,38.44
Talong,2020,January,1,1/1/2020,45.84,43.23
Talong,2020,February,2,2/1/2020,40.72,43.23
Talong,2020,March,3,3/1/2020,35.03,43.23
Talong,2020,April,4,4/1/2020,30.15,43.23
Talong,2020,May,5,5/1/2020,35.66,43.23
Talong,2020,June,6,6/1/2020,40.9,43.23
Talong,2020,July,7,7/1/2020,45.28,43.23
Talong,2020,August,8,8/1/2020,50.14,43.23
Talong,2020,September,9,9/1/2020,55.07,43.23
Talong,2020,October,10,10/1/2020,50.31,43.23
Talong,2020,November,11,11/1/2020,45.08,43.23
Talong,2020,December,12,12/1/2020,40.65,43.23
Talong,2021,January,1,1/1/2021,50.91,47.42
Talong,2021,February,2,2/1/2021,45.1,47.42
Talong,2021,March,3,3/1/2021,40.76,47.42
Talong,2021,April,4,4/1/2021,35.02,47.42
Talong,2021,May,5,5/1/2021,40.18,47.42
Talong,2021,June,6,6/1/2021,45.93,47.42
Talong,2021,July,7,7/1/2021,50.29,47.42
Talong,2021,August,8,8/1/2021,55.17,47.42
Talong,2021,September,9,9/1/2021,60.03,47.42
Talong,2021,October,10,10/1/2021,55.88,47.42
Talong,2021,November,11,11/1/2021,50.44,47.42
Talong,2021,December,12,12/1/2021,45.31,47.42
Talong,2022,January,1,1/1/2022,55.33,52.55
Talong,2022,February,2,2/1/2022,50.91,52.55
Talong,2022,March,3,3/1/2022,45.18,52.55
Talong,2022,April,4,4/1/2022,40.64,52.55
Talong,2022,May,5,5/1/2022,45.09,52.55
Talong,2022,June,6,6/1/2022,50.85,52.55
Talong,2022,July,7,7/1/2022,55.72,52.55
Talong,2022,August,8,8/1/2022,60.91,52.55
Talong,2022,September,9,9/1/2022,65.48,52.55
Talong,2022,October,10,10/1/2022,60.16,52.55
Talong,2022,November,11,11/1/2022,55.99,52.55
Talong,2022,December,12,12/1/2022,50.37,52.55
Talong,2023,January,1,1/1/2023,60.15,57.07
Talong,2023,February,2,2/1/2023,55.07,57.07
Talong,2023,March,3,3/1/2023,50.93,57.07
Talong,2023,April,4,4/1/2023,45.19,57.07
Talong,2023,May,5,5/1/2023,50.88,57.07
Talong,2023,June,6,6/1/2023,55.02,57.07
Talong,2023,July,7,7/1/2023,60.77,57.07
Talong,2023,August,8,8/1/2023,65.14,57.07
Talong,2023,September,9,9/1/2023,70.49,57.07
Talong,2023,October,10,10/1/2023,65.29,57.07
Talong,2023,November,11,11/1/2023,60.03,57.07
Talong,2023,December,12,12/1/2023,55.88,57.07
Talong,2024,January,1,1/1/2024,65.1,63.01
Talong,2024,February,2,2/1/2024,60.94,63.01
Talong,2024,March,3,3/1/2024,55.86,63.01
Talong,2024,April,4,4/1/2024,50.77,63.01
Talong,2024,May,5,5/1/2024,55.2,63.01
Talong,2024,June,6,6/1/2024,60.15,63.01
Talong,2024,July,7,7/1/2024,65.9,63.01
Talong,2024,August,8,8/1/2024,70.08,63.01
Talong,2024,September,9,9/1/2024,75.4,63.01
Talong,2024,October,10,10/1/2024,70.91,63.01
Talong,2024,November,11,11/1/2024,65.02,63.01
Talong,2024,December,12,12/1/2024,60.84,63.01
Tomato,2018,January,1,1/1/2018,45.47,48.49
Tomato,2018,February,2,2/1/2018,40.58,48.49
Tomato,2018,March,3,3/1/2018,35.79,48.49
Tomato,2018,April,4,4/1/2018,30.04,48.49
Tomato,2018,May,5,5/1/2018,35.91,48.49
Tomato,2018,June,6,6/1/2018,40.32,48.49
Tomato,2018,July,7,7/1/2018,50.85,48.49
Tomato,2018,August,8,8/1/2018,60.1,48.49
Tomato,2018,September,9,9/1/2018,70.26,48.49
Tomato,2018,October,10,10/1/2018,65.43,48.49
Tomato,2018,November,11,11/1/2018,55.67,48.49
Tomato,2018,December,12,12/1/2018,50.11,48.49
Tomato,2019,January,1,1/1/2019,50.62,53.72
Tomato,2019,February,2,2/1/2019,45.4,53.72
Tomato,2019,March,3,3/1/2019,40.88,53.72
Tomato,2019,April,4,4/1/2019,35.25,53.72
Tomato,2019,May,5,5/1/2019,40.09,53.72
Tomato,2019,June,6,6/1/2019,45.18,53.72
Tomato,2019,July,7,7/1/2019,55.77,53.72
Tomato,2019,August,8,8/1/2019,65.8,53.72
Tomato,2019,September,9,9/1/2019,75.33,53.72
Tomato,2019,October,10,10/1/2019,70.06,53.72
Tomato,2019,November,11,11/1/2019,60.37,53.72
Tomato,2019,December,12,12/1/2019,55.94,53.72
Tomato,2020,January,1,1/1/2020,55.95,58.21
Tomato,2020,February,2,2/1/2020,50.02,58.21
Tomato,2020,March,3,3/1/2020,45.74,58.21
Tomato,2020,April,4,4/1/2020,40.48,58.21
Tomato,2020,May,5,5/1/2020,45.16,58.21
Tomato,2020,June,6,6/1/2020,50.91,58.21
Tomato,2020,July,7,7/1/2020,60.66,58.21
Tomato,2020,August,8,8/1/2020,70.07,58.21
Tomato,2020,September,9,9/1/2020,80.09,58.21
Tomato,2020,October,10,10/1/2020,75.83,58.21
Tomato,2020,November,11,11/1/2020,65.25,58.21
Tomato,2020,December,12,12/1/2020,60.41,58.21
Tomato,2021,January,1,1/1/2021,60.3,63.49
Tomato,2021,February,2,2/1/2021,55.42,63.49
Tomato,2021,March,3,3/1/2021,50.6,63.49
Tomato,2021,April,4,4/1/2021,45.01,63.49
Tomato,2021,May,5,5/1/2021,50.29,63.49
Tomato,2021,June,6,6/1/2021,55.77,63.49
Tomato,2021,July,7,7/1/2021,65.46,63.49
Tomato,2021,August,8,8/1/2021,75.98,63.49
Tomato,2021,September,9,9/1/2021,85.11,63.49
Tomato,2021,October,10,10/1/2021,80.35,63.49
Tomato,2021,November,11,11/1/2021,70.52,63.49
Tomato,2021,December,12,12/1/2021,65.04,63.49
Tomato,2022,January,1,1/1/2022,70.03,73.5
Tomato,2022,February,2,2/1/2022,65.99,73.5
Tomato,2022,March,3,3/1/2022,60.67,73.5
Tomato,2022,April,4,4/1/2022,55.45,73.5
Tomato,2022,May,5,5/1/2022,60.13,73.5
Tomato,2022,June,6,6/1/2022,65.58,73.5
Tomato,2022,July,7,7/1/2022,75.05,73.5
Tomato,2022,August,8,8/1/2022,85.39,73.5
Tomato,2022,September,9,9/1/2022,95.08,73.5
Tomato,2022,October,10,10/1/2022,90.76,73.5
Tomato,2022,November,11,11/1/2022,80.4,73.5
Tomato,2022,December,12,12/1/2022,75.52,73.5
Tomato,2023,January,1,1/1/2023,80.89,83.63
Tomato,2023,February,2,2/1/2023,75.21,83.63
Tomato,2023,March,3,3/1/2023,70.54,83.63
Tomato,2023,April,4,4/1/2023,65.92,83.63
Tomato,2023,May,5,5/1/2023,70.22,83.63
Tomato,2023,June,6,6/1/2023,75.59,83.63
Tomato,2023,July,7,7/1/2023,85.27,83.63
Tomato,2023,August,8,8/1/2023,95.14,83.63
Tomato,2023,September,9,9/1/2023,105.15,83.63
Tomato,2023,October,10,10/1/2023,100.86,83.63
Tomato,2023,November,11,11/1/2023,90.7,83.63
Tomato,2023,December,12,12/1/2023,85.03,83.63
Tomato,2024,January,1,1/1/2024,90.25,93.24
Tomato,2024,February,2,2/1/2024,85.67,93.24
Tomato,2024,March,3,3/1/2024,80.41,93.24
Tomato,2024,April,4,4/1/2024,75.58,93.24
Tomato,2024,May,5,5/1/2024,80.33,93.24
Tomato,2024,June,6,6/1/2024,85.09,93.24
Tomato,2024,July,7,7/1/2024,95.17,93.24
Tomato,2024,August,8,8/1/2024,105.44,93.24
Tomato,2024,September,9,9/1/2024,115.15,93.24
Tomato,2024,October,10,10/1/2024,110.29,93.24
Tomato,2024,November,11,11/1/2024,100.51,93.24
Tomato,2024,December,12,12/1/2024,95.04,93.24
Turmeric,2018,January,1,1/1/2018,85.34,93.32
Turmeric,2018,February,2,2/1/2018,80.12,93.32
Turmeric,2018,March,3,3/1/2018,75.69,93.32
Turmeric,2018,April,4,4/1/2018,70.08,93.32
Turmeric,2018,May,5,5/1/2018,75.31,93.32
Turmeric,2018,June,6,6/1/2018,85.76,93.32
Turmeric,2018,July,7,7/1/2018,105.19,93.32
Turmeric,2018,August,8,8/1/2018,115.33,93.32
Turmeric,2018,September,9,9/1/2018,125.77,93.32
Turmeric,2018,October,10,10/1/2018,110.45,93.32
Turmeric,2018,November,11,11/1/2018,95.89,93.32
Turmeric,2018,December,12,12/1/2018,90.93,93.32
Turmeric,2019,January,1,1/1/2019,95.88,104.28
Turmeric,2019,February,2,2/1/2019,90.77,104.28
Turmeric,2019,March,3,3/1/2019,85.12,104.28
Turmeric,2019,April,4,4/1/2019,80.45,104.28
Turmeric,2019,May,5,5/1/2019,85.92,104.28
Turmeric,2019,June,6,6/1/2019,95.11,104.28
Turmeric,2019,July,7,7/1/2019,115.33,104.28
Turmeric,2019,August,8,8/1/2019,130.67,104.28
Turmeric,2019,September,9,9/1/2019,140.09,104.28
Turmeric,2019,October,10,10/1/2019,125.15,104.28
Turmeric,2019,November,11,11/1/2019,105.88,104.28
Turmeric,2019,December,12,12/1/2019,100.95,104.28
Turmeric,2020,January,1,1/1/2020,105.15,116.74
Turmeric,2020,February,2,2/1/2020,100.22,116.74
Turmeric,2020,March,3,3/1/2020,95.88,116.74
Turmeric,2020,April,4,4/1/2020,90.11,116.74
Turmeric,2020,May,5,5/1/2020,95.34,116.74
Turmeric,2020,June,6,6/1/2020,105.77,116.74
Turmeric,2020,July,7,7/1/2020,125.88,116.74
Turmeric,2020,August,8,8/1/2020,145.03,116.74
Turmeric,2020,September,9,9/1/2020,155.19,116.74
Turmeric,2020,October,10,10/1/2020,140.91,116.74
Turmeric,2020,November,11,11/1/2020,120.06,116.74
Turmeric,2020,December,12,12/1/2020,115.35,116.74
Turmeric,2021,January,1,1/1/2021,120.33,131.06
Turmeric,2021,February,2,2/1/2021,115.89,131.06
Turmeric,2021,March,3,3/1/2021,110.15,131.06
Turmeric,2021,April,4,4/1/2021,105.44,131.06
Turmeric,2021,May,5,5/1/2021,110.77,131.06
Turmeric,2021,June,6,6/1/2021,120.3,131.06
Turmeric,2021,July,7,7/1/2021,140.91,131.06
Turmeric,2021,August,8,8/1/2021,160.05,131.06
Turmeric,2021,September,9,9/1/2021,170.88,131.06
Turmeric,2021,October,10,10/1/2021,150.12,131.06
Turmeric,2021,November,11,11/1/2021,130.09,131.06
Turmeric,2021,December,12,12/1/2021,125.76,131.06
Turmeric,2022,January,1,1/1/2022,140.99,150.95
Turmeric,2022,February,2,2/1/2022,135.05,150.95
Turmeric,2022,March,3,3/1/2022,130.88,150.95
Turmeric,2022,April,4,4/1/2022,125.17,150.95
Turmeric,2022,May,5,5/1/2022,130.22,150.95
Turmeric,2022,June,6,6/1/2022,140.89,150.95
Turmeric,2022,July,7,7/1/2022,160.77,150.95
Turmeric,2022,August,8,8/1/2022,180.11,150.95
Turmeric,2022,September,9,9/1/2022,190.45,150.95
Turmeric,2022,October,10,10/1/2022,170.83,150.95
Turmeric,2022,November,11,11/1/2022,150.94,150.95
Turmeric,2022,December,12,12/1/2022,145.11,150.95
Turmeric,2023,January,1,1/1/2023,160.08,172.01
Turmeric,2023,February,2,2/1/2023,155.92,172.01
Turmeric,2023,March,3,3/1/2023,150.11,172.01
Turmeric,2023,April,4,4/1/2023,145.77,172.01
Turmeric,2023,May,5,5/1/2023,150.88,172.01
Turmeric,2023,June,6,6/1/2023,160.99,172.01
Turmeric,2023,July,7,7/1/2023,180.12,172.01
Turmeric,2023,August,8,8/1/2023,200.04,172.01
Turmeric,2023,September,9,9/1/2023,210.88,172.01
Turmeric,2023,October,10,10/1/2023,190.15,172.01
Turmeric,2023,November,11,11/1/2023,170.24,172.01
Turmeric,2023,December,12,12/1/2023,165.91,172.01
Turmeric,2024,January,1,1/1/2024,180.15,195.87
Turmeric,2024,February,2,2/1/2024,175.99,195.87
Turmeric,2024,March,3,3/1/2024,170.88,195.87
Turmeric,2024,April,4,4/1/2024,165.11,195.87
Turmeric,2024,May,5,5/1/2024,170.05,195.87
Turmeric,2024,June,6,6/1/2024,180.91,195.87
Turmeric,2024,July,7,7/1/2024,200.12,195.87
Turmeric,2024,August,8,8/1/2024,220.88,195.87
Turmeric,2024,September,9,9/1/2024,230.15,195.87
Turmeric,2024,October,10,10/1/2024,210.09,195.87
Turmeric,2024,November,11,11/1/2024,190.1,195.87
Turmeric,2024,December,12,12/1/2024,185.05,195.87
Ube,2018,January,1,1/1/2018,50.99,48.45
Ube,2018,February,2,2/1/2018,45.15,48.45
Ube,2018,March,3,3/1/2018,40.05,48.45
Ube,2018,April,4,4/1/2018,35.92,48.45
Ube,2018,May,5,5/1/2018,40.11,48.45
Ube,2018,June,6,6/1/2018,45.99,48.45
Ube,2018,July,7,7/1/2018,50.03,48.45
Ube,2018,August,8,8/1/2018,55.12,48.45
Ube,2018,September,9,9/1/2018,60.88,48.45
Ube,2018,October,10,10/1/2018,55.99,48.45
Ube,2018,November,11,11/1/2018,50.05,48.45
Ube,2018,December,12,12/1/2018,45.15,48.45
Ube,2019,January,1,1/1/2019,55.88,53.83
Ube,2019,February,2,2/1/2019,50.03,53.83
Ube,2019,March,3,3/1/2019,45.99,53.83
Ube,2019,April,4,4/1/2019,40.11,53.83
Ube,2019,May,5,5/1/2019,45.88,53.83
Ube,2019,June,6,6/1/2019,50.05,53.83
Ube,2019,July,7,7/1/2019,55.92,53.83
Ube,2019,August,8,8/1/2019,60.99,53.83
Ube,2019,September,9,9/1/2019,65.05,53.83
Ube,2019,October,10,10/1/2019,60.15,53.83
Ube,2019,November,11,11/1/2019,55.92,53.83
Ube,2019,December,12,12/1/2019,50.03,53.83
Ube,2020,January,1,1/1/2020,60.12,58.09
Ube,2020,February,2,2/1/2020,55.99,58.09
Ube,2020,March,3,3/1/2020,50.05,58.09
Ube,2020,April,4,4/1/2020,45.88,58.09
Ube,2020,May,5,5/1/2020,50.15,58.09
Ube,2020,June,6,6/1/2020,55.92,58.09
Ube,2020,July,7,7/1/2020,60.99,58.09
Ube,2020,August,8,8/1/2020,65.05,58.09
Ube,2020,September,9,9/1/2020,70.12,58.09
Ube,2020,October,10,10/1/2020,65.88,58.09
Ube,2020,November,11,11/1/2020,60.03,58.09
Ube,2020,December,12,12/1/2020,55.92,58.09
Ube,2021,January,1,1/1/2021,65.92,63.46
Ube,2021,February,2,2/1/2021,60.03,63.46
Ube,2021,March,3,3/1/2021,55.99,63.46
Ube,2021,April,4,4/1/2021,50.12,63.46
Ube,2021,May,5,5/1/2021,55.88,63.46
Ube,2021,June,6,6/1/2021,60.15,63.46
Ube,2021,July,7,7/1/2021,65.92,63.46
Ube,2021,August,8,8/1/2021,70.05,63.46
Ube,2021,September,9,9/1/2021,75.88,63.46
Ube,2021,October,10,10/1/2021,70.99,63.46
Ube,2021,November,11,11/1/2021,65.12,63.46
Ube,2021,December,12,12/1/2021,60.03,63.46
Ube,2022,January,1,1/1/2022,70.05,68.02
Ube,2022,February,2,2/1/2022,65.92,68.02
Ube,2022,March,3,3/1/2022,60.03,68.02
Ube,2022,April,4,4/1/2022,55.99,68.02
Ube,2022,May,5,5/1/2022,60.88,68.02
Ube,2022,June,6,6/1/2022,65.12,68.02
Ube,2022,July,7,7/1/2022,70.05,68.02
Ube,2022,August,8,8/1/2022,75.92,68.02
Ube,2022,September,9,9/1/2022,80.11,68.02
Ube,2022,October,10,10/1/2022,75.03,68.02
Ube,2022,November,11,11/1/2022,70.99,68.02
Ube,2022,December,12,12/1/2022,65.12,68.02
Ube,2023,January,1,1/1/2023,75.99,73.44
Ube,2023,February,2,2/1/2023,70.05,73.44
Ube,2023,March,3,3/1/2023,65.92,73.44
Ube,2023,April,4,4/1/2023,60.12,73.44
Ube,2023,May,5,5/1/2023,65.05,73.44
Ube,2023,June,6,6/1/2023,70.99,73.44
Ube,2023,July,7,7/1/2023,75.11,73.44
Ube,2023,August,8,8/1/2023,80.03,73.44
Ube,2023,September,9,9/1/2023,85.92,73.44
Ube,2023,October,10,10/1/2023,80.05,73.44
Ube,2023,November,11,11/1/2023,75.99,73.44
Ube,2023,December,12,12/1/2023,70.03,73.44
Ube,2024,January,1,1/1/2024,80.05,78.02
Ube,2024,February,2,2/1/2024,75.99,78.02
Ube,2024,March,3,3/1/2024,70.12,78.02
Ube,2024,April,4,4/1/2024,65.92,78.02
Ube,2024,May,5,5/1/2024,70.03,78.02
Ube,2024,June,6,6/1/2024,75.88,78.02
Ube,2024,July,7,7/1/2024,80.09,78.02
Ube,2024,August,8,8/1/2024,85.99,78.02
Ube,2024,September,9,9/1/2024,90.03,78.02
Ube,2024,October,10,10/1/2024,85.05,78.02
Ube,2024,November,11,11/1/2024,80.99,78.02
Ube,2024,December,12,12/1/2024,75.12,78.02
Upo,2018,January,1,1/1/2018,35.24,33.46
Upo,2018,February,2,2/1/2018,30.93,33.46
Upo,2018,March,3,3/1/2018,28.87,33.46
Upo,2018,April,4,4/1/2018,25.41,33.46
Upo,2018,May,5,5/1/2018,28.2,33.46
Upo,2018,June,6,6/1/2018,30.74,33.46
Upo,2018,July,7,7/1/2018,35.85,33.46
Upo,2018,August,8,8/1/2018,40.16,33.46
Upo,2018,September,9,9/1/2018,45.79,33.46
Upo,2018,October,10,10/1/2018,40.51,33.46
Upo,2018,November,11,11/1/2018,35.63,33.46
Upo,2018,December,12,12/1/2018,30.17,33.46
Upo,2019,January,1,1/1/2019,40.85,38.09
Upo,2019,February,2,2/1/2019,35.12,38.09
Upo,2019,March,3,3/1/2019,33.91,38.09
Upo,2019,April,4,4/1/2019,30.67,38.09
Upo,2019,May,5,5/1/2019,33.09,38.09
Upo,2019,June,6,6/1/2019,35.84,38.09
Upo,2019,July,7,7/1/2019,40.25,38.09
Upo,2019,August,8,8/1/2019,45.76,38.09
Upo,2019,September,9,9/1/2019,50.14,38.09
Upo,2019,October,10,10/1/2019,45.03,38.09
Upo,2019,November,11,11/1/2019,40.19,38.09
Upo,2019,December,12,12/1/2019,35.28,38.09
Upo,2020,January,1,1/1/2020,45.39,43.17
Upo,2020,February,2,2/1/2020,40.67,43.17
Upo,2020,March,3,3/1/2020,38.01,43.17
Upo,2020,April,4,4/1/2020,35.45,43.17
Upo,2020,May,5,5/1/2020,38.83,43.17
Upo,2020,June,6,6/1/2020,40.56,43.17
Upo,2020,July,7,7/1/2020,45.79,43.17
Upo,2020,August,8,8/1/2020,50.91,43.17
Upo,2020,September,9,9/1/2020,55.43,43.17
Upo,2020,October,10,10/1/2020,50.18,43.17
Upo,2020,November,11,11/1/2020,45.07,43.17
Upo,2020,December,12,12/1/2020,40.78,43.17
Upo,2021,January,1,1/1/2021,50.81,48.12
Upo,2021,February,2,2/1/2021,45.95,48.12
Upo,2021,March,3,3/1/2021,43.2,48.12
Upo,2021,April,4,4/1/2021,40.16,48.12
Upo,2021,May,5,5/1/2021,43.89,48.12
Upo,2021,June,6,6/1/2021,45.02,48.12
Upo,2021,July,7,7/1/2021,50.93,48.12
Upo,2021,August,8,8/1/2021,55.06,48.12
Upo,2021,September,9,9/1/2021,60.4,48.12
Upo,2021,October,10,10/1/2021,55.91,48.12
Upo,2021,November,11,11/1/2021,50.34,48.12
Upo,2021,December,12,12/1/2021,45.8,48.12
Upo,2022,January,1,1/1/2022,55.09,53.26
Upo,2022,February,2,2/1/2022,50.71,53.26
Upo,2022,March,3,3/1/2022,48.92,53.26
Upo,2022,April,4,4/1/2022,45.33,53.26
Upo,2022,May,5,5/1/2022,48.05,53.26
Upo,2022,June,6,6/1/2022,50.17,53.26
Upo,2022,July,7,7/1/2022,55.98,53.26
Upo,2022,August,8,8/1/2022,60.77,53.26
Upo,2022,September,9,9/1/2022,65.91,53.26
Upo,2022,October,10,10/1/2022,60.1,53.26
Upo,2022,November,11,11/1/2022,55.22,53.26
Upo,2022,December,12,12/1/2022,50.84,53.26
Upo,2023,January,1,1/1/2023,60.55,58.88
Upo,2023,February,2,2/1/2023,55.8,58.88
Upo,2023,March,3,3/1/2023,53.06,58.88
Upo,2023,April,4,4/1/2023,50.75,58.88
Upo,2023,May,5,5/1/2023,53.48,58.88
Upo,2023,June,6,6/1/2023,55.09,58.88
Upo,2023,July,7,7/1/2023,60.91,58.88
Upo,2023,August,8,8/1/2023,65.23,58.88
Upo,2023,September,9,9/1/2023,70.04,58.88
Upo,2023,October,10,10/1/2023,65.18,58.88
Upo,2023,November,11,11/1/2023,60.47,58.88
Upo,2023,December,12,12/1/2023,55.02,58.88
Upo,2024,January,1,1/1/2024,65.07,64.31
Upo,2024,February,2,2/1/2024,60.93,64.31
Upo,2024,March,3,3/1/2024,58.75,64.31
Upo,2024,April,4,4/1/2024,55.88,64.31
Upo,2024,May,5,5/1/2024,58.04,64.31
Upo,2024,June,6,6/1/2024,60.12,64.31
Upo,2024,July,7,7/1/2024,65.91,64.31
Upo,2024,August,8,8/1/2024,70.07,64.31
Upo,2024,September,9,9/1/2024,75.13,64.31
Upo,2024,October,10,10/1/2024,70.84,64.31
Upo,2024,November,11,11/1/2024,65.05,64.31
Upo,2024,December,12,12/1/2024,60.96,64.31
